trial	benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	memory_0	runtime_0	allocated_instances_0	reclaimed_instances_0	memory_1	runtime_1	allocated_instances_1	reclaimed_instances_1	memory_2	runtime_2	allocated_instances_2	reclaimed_instances_2	memory_3	runtime_3	allocated_instances_3	reclaimed_instances_3	memory_4	runtime_4	allocated_instances_4	reclaimed_instances_4	memory_5	runtime_5	allocated_instances_5	reclaimed_instances_5	memory_6	runtime_6	allocated_instances_6	reclaimed_instances_6	memory_7	runtime_7	allocated_instances_7	reclaimed_instances_7	memory_8	runtime_8	allocated_instances_8	reclaimed_instances_8	memory_9	runtime_9	allocated_instances_9	reclaimed_instances_9	memory_10	runtime_10	allocated_instances_10	reclaimed_instances_10	memory_11	runtime_11	allocated_instances_11	reclaimed_instances_11	memory_12	runtime_12	allocated_instances_12	reclaimed_instances_12	memory_13	runtime_13	allocated_instances_13	reclaimed_instances_13	memory_14	runtime_14	allocated_instances_14	reclaimed_instances_14	memory_15	runtime_15	allocated_instances_15	reclaimed_instances_15	memory_16	runtime_16	allocated_instances_16	reclaimed_instances_16	memory_17	runtime_17	allocated_instances_17	reclaimed_instances_17	memory_18	runtime_18	allocated_instances_18	reclaimed_instances_18	memory_19	runtime_19	allocated_instances_19	reclaimed_instances_19	memory_20	runtime_20	allocated_instances_20	reclaimed_instances_20	memory_21	runtime_21	allocated_instances_21	reclaimed_instances_21	memory_22	runtime_22	allocated_instances_22	reclaimed_instances_22	memory_23	runtime_23	allocated_instances_23	reclaimed_instances_23	memory_24	runtime_24	allocated_instances_24	reclaimed_instances_24	memory_25	runtime_25	allocated_instances_25	reclaimed_instances_25	memory_26	runtime_26	allocated_instances_26	reclaimed_instances_26	memory_27	runtime_27	allocated_instances_27	reclaimed_instances_27	memory_28	runtime_28	allocated_instances_28	reclaimed_instances_28	memory_29	runtime_29	allocated_instances_29	reclaimed_instances_29	memory_30	runtime_30	allocated_instances_30	reclaimed_instances_30	memory_31	runtime_31	allocated_instances_31	reclaimed_instances_31	memory_32	runtime_32	allocated_instances_32	reclaimed_instances_32	memory_33	runtime_33	allocated_instances_33	reclaimed_instances_33	memory_34	runtime_34	allocated_instances_34	reclaimed_instances_34	memory_35	runtime_35	allocated_instances_35	reclaimed_instances_35	memory_36	runtime_36	allocated_instances_36	reclaimed_instances_36	memory_37	runtime_37	allocated_instances_37	reclaimed_instances_37	memory_38	runtime_38	allocated_instances_38	reclaimed_instances_38	memory_39	runtime_39	allocated_instances_39	reclaimed_instances_39	memory_40	runtime_40	allocated_instances_40	reclaimed_instances_40	memory_41	runtime_41	allocated_instances_41	reclaimed_instances_41	memory_42	runtime_42	allocated_instances_42	reclaimed_instances_42	memory_43	runtime_43	allocated_instances_43	reclaimed_instances_43	memory_44	runtime_44	allocated_instances_44	reclaimed_instances_44	memory_45	runtime_45	allocated_instances_45	reclaimed_instances_45	memory_46	runtime_46	allocated_instances_46	reclaimed_instances_46	memory_47	runtime_47	allocated_instances_47	reclaimed_instances_47	memory_48	runtime_48	allocated_instances_48	reclaimed_instances_48	memory_49	runtime_49	allocated_instances_49	reclaimed_instances_49
1	hash_map	stamp	N3emr8stamp_itE		160	8000	2110995572.422188	7507968	171	1	0	8572928	334	9260	2933	27475968	497	14086	4521	50106368	660	19090	6177	51187712	824	24736	8055	73084928	987	29583	9652	93360128	1150	34230	11197	93900800	1313	39698	13009	114716672	1477	45180	14865	136613888	1640	50644	16687	137695232	1803	55871	18410	165269504	1967	60987	20114	179867648	2130	66181	21822	180948992	2293	71457	23610	205279232	2457	76271	25180	223121408	2620	81526	26935	224743424	2783	86781	28686	239071232	2946	91411	30225	266104832	3110	96942	32318	267456512	3273	102271	34172	297193472	3436	108467	36351	309088256	3599	114066	38469	311521280	3763	119410	40305	349097984	3926	125272	42363	352071680	4089	130784	44326	355586048	4253	136404	46300	393703424	4416	141925	48280	395055104	4579	147940	50407	403976192	4742	153781	52322	438038528	4906	159591	54314	438308864	5069	165715	56468	440471552	5232	167493	57105	473182208	5395	172198	58466	481021952	5559	177153	59877	483995648	5722	182213	61345	517517312	5885	186956	62714	524005376	6049	192384	64293	528601088	6212	197723	66223	566448128	6375	204138	68558	566718464	6538	210106	70799	580775936	6702	216001	73010	609431552	6865	222185	75328	609972224	7028	227869	77423	621056000	7191	231571	78863	647548928	7356	235457	80208	652144640	7519	240771	82178	657010688	7682	246785	84501	692424704	7845	252695	86715	694587392	8008	258523	89001	796299264	9039	288966	268965
2	hash_map	stamp	N3emr8stamp_itE		160	8000	1094737406.858616	796581888	9183	288966	268965	799543296	9346	346030	271113	801693696	9511	402585	274322	804622336	9676	454389	279510	806506496	9839	474514	281173	810242048	10003	478473	281981	816922624	10166	481954	282987	847843328	10329	487535	285136	851628032	10493	493203	287361	858386432	10656	498891	289563	891097088	10819	505034	291853	895422464	10982	511212	294136	911912960	11145	517160	296351	934891520	11309	523204	298617	938405888	11472	529169	300797	955707392	11635	533598	302577	977874944	11798	540034	305054	982200320	11962	545816	307271	1008963584	12125	551744	309512	1021399040	12288	557849	311876	1027887104	12451	563894	314171	1060327424	12615	570072	316653	1065193472	12778	575982	318885	1074384896	12941	581604	321018	1104121856	13105	587637	323445	1105743872	13268	590387	324537	1110880256	13431	596106	326892	1141968896	13595	602840	329605	1149267968	13758	609278	332134	1158189056	13921	615511	334653	1188196352	14084	621611	337167	1192251392	14247	626968	339388	1201713152	14411	632850	341781	1230098432	14574	638833	344161	1235505152	14737	644469	346294	1238208512	14900	647651	347861	1259294720	15064	652862	349998	1274974208	15227	659200	352806	1279840256	15390	664746	355087	1302548480	15554	670625	357552	1317416960	15717	677159	360226	1326067712	15880	683430	362602	1356345344	16043	689701	364981	1362292736	16206	695539	367248	1372024832	16370	701160	369480	1381756928	16533	703222	370408	1401221120	16696	708685	372813	1405546496	16860	714701	375345	1425821696	17023	721533	378397	1527062528	18205	758618	738617
3	hash_map	stamp	N3emr8stamp_itE		160	8000	402248346.522977	1527050240	18335	758618	738617	1509474304	18498	806789	740658	1511616512	18663	853262	750236	1511616512	18827	853262	757175	1515401216	18992	902577	788489	1515401216	19156	902577	807871	1515655168	19320	947555	838203	1515638784	19484	952735	856922	1515638784	19649	954945	868416	1512714240	19813	1002174	895764	1512714240	19978	1002174	912235	1512656896	20142	1043684	932892	1513189376	20306	1051434	952731	1513189376	20470	1051434	966002	1513918464	20635	1100553	986198	1513787392	20800	1100553	1004257	1513779200	20964	1137117	1028212	1514315776	21127	1149769	1047353	1514299392	21292	1149769	1059338	1509253120	21456	1198676	1087251	1509236736	21621	1198676	1102719	1505996800	21785	1231093	1124224	1505988608	21949	1247785	1147363	1505988608	22114	1247785	1165479	1505947648	22278	1296986	1200847	1505914880	22443	1296986	1217458	1505902592	22607	1312462	1232100	1505845248	22771	1346496	1253172	1504440320	22936	1346496	1262617	1504702464	23099	1395750	1280342	1504620544	23263	1395750	1296117	1504587776	23428	1398636	1311078	1505001472	23592	1444789	1338395	1504980992	23757	1444789	1356467	1505144832	23921	1487479	1380768	1505058816	24085	1494451	1408985	1504903168	24249	1494451	1425590	1505107968	24413	1543358	1444895	1504899072	24579	1543358	1453777	1505263616	24742	1591751	1481498	1505173504	24906	1592730	1507121	1505058816	25071	1592730	1521386	1504829440	25235	1641972	1556089	1504731136	25400	1642124	1568747	1504600064	25564	1684055	1589484	1504514048	25728	1690853	1605667	1504456704	25893	1690853	1614120	1500164096	26056	1739860	1634736	1500033024	26221	1739860	1649807	1416572928	26370	1739860	1720175
4	hash_map	stamp	N3emr8stamp_itE		160	8000	388703746.373381	1416572928	26539	1739860	1720175	1408204800	26702	1818883	1727913	1402544128	26866	1853022	1752611	1399521280	27031	1901794	1772107	1393319936	27196	1901794	1788268	1380196352	27359	1950962	1826218	1378160640	27523	1950962	1846322	1359998976	27688	1967164	1864308	1359966208	27852	2000209	1888389	1353203712	28017	2000209	1901619	1347543040	28180	2049879	1928210	1344917504	28345	2049879	1947244	1344675840	28508	2068881	1970188	1342152704	28672	2099113	1997251	1336897536	28837	2099551	2010364	1326157824	29001	2148209	2042168	1325801472	29165	2148209	2059037	1325355008	29329	2160725	2072782	1322348544	29492	2197537	2100770	1317433344	29657	2197537	2117412	1318019072	29821	2246580	2137647	1313931264	29986	2246584	2148893	1313775616	30151	2248406	2164723	1312276480	30314	2295946	2201278	1312198656	30479	2295946	2216258	1310961664	30643	2339442	2239356	1310695424	30807	2345259	2259248	1310543872	30972	2345259	2273420	1307049984	31135	2394784	2300400	1301213184	31300	2394984	2318672	1299976192	31464	2423793	2340274	1299570688	31628	2444771	2363197	1293352960	31793	2458279	2379838	1292828672	31956	2493951	2404450	1292689408	32122	2494659	2414094	1290887168	32286	2543863	2440153	1285120000	32450	2544387	2455632	1284861952	32615	2551962	2467360	1285361664	32779	2593530	2493203	1285136384	32943	2593881	2505636	1285324800	33107	2641223	2535016	1284685824	33272	2643636	2556707	1285423104	33436	2645332	2561556	1287917568	33600	2693120	2578068	1282314240	33765	2693120	2587504	1282826240	33929	2733053	2601395	1281232896	34093	2742259	2616790	1281175552	34259	2744180	2634466	1282453504	34423	2790911	2655919	1258917888	34701	2790911	2771222
5	hash_map	stamp	N3emr8stamp_itE		160	8000	394551374.648452	1258917888	34831	2790911	2771222	1249144832	34994	2853467	2776040	1260240896	35158	2893335	2789574	1261178880	35323	2941787	2812513	1259970560	35487	2941787	2825329	1260863488	35651	2984329	2848765	1260249088	35815	2991706	2868545	1260244992	35980	3000039	2886125	1262092288	36144	3041291	2907340	1262026752	36309	3041291	2925169	1257807872	36473	3090823	2960998	1257717760	36637	3090823	2983361	1257537536	36801	3108962	3005185	1257025536	36964	3140301	3025851	1254215680	37129	3140301	3040378	1254600704	37293	3189906	3069234	1254563840	37457	3190196	3087630	1254506496	37622	3191755	3102069	1254199296	37786	3239906	3143357	1253842944	37951	3239906	3158043	1252618240	38115	3275691	3177061	1252458496	38279	3289537	3194160	1252282368	38444	3290363	3205938	1252118528	38608	3340260	3238250	1248391168	38773	3340260	3252500	1244422144	38937	3358730	3268241	1244188672	39101	3389956	3291465	1243844608	39266	3389956	3302738	1243750400	39430	3439673	3340589	1243615232	39594	3439673	3354021	1244565504	39759	3474991	3378737	1244749824	39923	3489019	3398003	1244360704	40087	3489843	3407832	1243758592	40251	3539294	3437788	1243361280	40416	3539294	3454645	1239470080	40580	3564105	3473530	1239281664	40744	3588935	3491773	1239207936	40909	3588935	3498836	1238212608	41072	3638482	3531653	1237291008	41237	3638482	3551252	1237086208	41400	3656742	3569829	1236975616	41564	3687927	3595827	1236918272	41729	3687927	3607878	1237659648	41893	3737423	3628227	1237483520	42057	3737423	3645597	1237397504	42222	3744251	3657347	1236733952	42386	3787574	3689923	1236484096	42551	3787574	3708570	1234186240	42715	3833920	3727509	1203277824	43087	3836565	3816880
1	hash_map	stamp	N3emr8stamp_itE		160	8000	2053152592.691458	7684096	138	1	0	9814016	301	10031	3184	50282496	464	15324	4953	50282496	628	20231	6597	52715520	791	26151	8574	93536256	954	31527	10418	93536256	1117	36604	12099	95969280	1280	41820	13821	136790016	1444	47270	15641	136790016	1607	52902	17519	139763712	1770	57868	19211	180043776	1933	63231	20998	180043776	2097	69692	23184	187342848	2260	75063	24991	223297536	2423	80876	26937	223838208	2586	86444	28797	231948288	2750	90402	30096	266551296	2913	96277	32084	266821632	3076	101811	33951	291962880	3239	107799	35968	309805056	3403	113917	38063	311967744	3566	119292	39851	347111424	3729	124896	41741	353058816	3892	130178	43483	356032512	4056	135975	45426	394960896	4219	141390	47226	396582912	4382	147157	49141	398204928	4545	149936	50678	427401216	4710	155457	52147	439296000	4873	160207	53591	440377344	5036	165185	55137	471465984	5200	170205	56632	482279424	5363	175312	58158	483631104	5526	180839	60193	517963776	5689	186514	62163	525262848	5853	193045	64483	525533184	6016	194734	65188	530669568	6180	198762	66771	567164928	6344	204541	68838	568516608	6507	210610	70964	586358784	6670	216584	73040	611229696	6834	222613	75240	612311040	6997	228783	77446	644751360	7160	234755	79580	654213120	7323	240541	81618	659890176	7487	247069	83953	696115200	7650	253168	86096	697466880	7813	257155	86928	705847296	7976	261427	87717	786321408	8650	278869	258615
2	hash_map	stamp	N3emr8stamp_itE		160	8000	406887890.158724	786419712	8814	278869	258615	790179840	8977	333036	262437	794824704	9142	380417	268881	797245440	9306	421202	281143	797245440	9471	434200	317676	799653888	9634	469904	355168	799653888	9799	469904	380996	800407552	9962	518695	418222	800063488	10127	518695	436692	800055296	10291	518695	447574	800595968	10455	567831	470550	800595968	10620	567831	480325	800575488	10784	593398	496849	800788480	10948	616803	519256	800751616	11113	616803	531787	800505856	11277	665858	563516	799637504	11441	665858	579644	799490048	11606	674984	595062	799432704	11770	714390	615925	799186944	11935	714390	625879	799137792	12099	748773	644598	798158848	12263	763693	661934	797978624	12428	763693	677645	797433856	12592	812624	704643	797274112	12756	812624	725075	795086848	12920	822146	744114	789458944	13083	862251	766837	789213184	13248	862251	778327	788828160	13412	898070	794959	788606976	13576	911344	812918	788267008	13742	911344	823215	788357120	13905	960359	853448	788267008	14070	960503	872713	787054592	14234	967288	885938	785268736	14398	1009802	915010	785059840	14563	1009802	925912	784891904	14727	1041723	942507	784740352	14891	1058819	969098	784617472	15056	1059493	979675	784150528	15220	1108402	999510	784035840	15384	1108402	1012583	783646720	15550	1110275	1024934	784117760	15713	1157334	1048319	783515648	15879	1157996	1059634	782180352	16042	1186844	1082498	782032896	16206	1206978	1106634	781754368	16371	1206978	1125036	781918208	16535	1255890	1145265	781746176	16699	1255890	1159817	767852544	16890	1255890	1236201
3	hash_map	stamp	N3emr8stamp_itE		160	8000	1058302934.524784	767844352	17026	1255890	1236201	762314752	17189	1328655	1238967	763273216	17354	1390210	1243924	768622592	17517	1431634	1246564	778760192	17681	1436828	1247214	807559168	17844	1441973	1248404	814575616	18007	1447040	1249821	828092416	18170	1451815	1250895	852963328	18334	1457141	1252355	859992064	18497	1462833	1254107	878374912	18660	1468286	1255665	901083136	18824	1475447	1258248	911355904	18987	1481861	1260562	932712448	19150	1486130	1262349	941092864	19314	1489072	1263315	945688576	19478	1495149	1265622	967856128	19641	1501730	1268142	986238976	19804	1508512	1270714	995430400	19967	1514778	1273182	1024086016	20130	1521001	1275514	1030844416	20294	1526706	1277705	1040846848	20457	1531790	1279571	1067880448	20620	1537963	1282052	1073557504	20783	1543532	1284196	1080315904	20947	1547887	1286067	1106538496	21110	1554089	1288670	1115729920	21273	1560655	1291282	1130868736	21436	1567153	1293899	1155198976	21599	1573838	1296638	1162227712	21763	1580223	1298993	1182773248	21926	1586236	1301468	1198723072	22089	1592301	1303811	1205751808	22252	1597505	1305771	1221431296	22416	1602134	1307661	1240354816	22579	1608120	1310199	1246842880	22742	1614261	1312795	1267388416	22905	1620153	1315168	1283338240	23069	1626369	1317674	1292529664	23232	1632622	1320161	1319833600	23395	1638979	1322628	1327943680	23558	1645687	1325265	1343352832	23722	1651583	1327578	1366061056	23885	1657584	1330093	1367683072	24048	1659845	1331199	1373360128	24211	1665192	1333505	1393094656	24375	1671324	1336360	1409585152	24538	1677941	1339185	1417154560	24701	1684293	1342261	1438240768	24864	1690292	1344855	1493102592	25640	1712958	1692957
4	hash_map	stamp	N3emr8stamp_itE		160	8000	385095891.828312	1493102592	25778	1712958	1692957	1487151104	25941	1802336	1697293	1491202048	26105	1830977	1703146	1497673728	26270	1895776	1738482	1498210304	26435	1933786	1777925	1498468352	26599	1944917	1809530	1498468352	26763	1944917	1831323	1496338432	26927	1994224	1863910	1494343680	27092	1994224	1889340	1489383424	27256	2023002	1915688	1489268736	27420	2043481	1930687	1489268736	27585	2043481	1944217	1488994304	27749	2092859	1976932	1488879616	27913	2092859	1991845	1488846848	28078	2125633	2019060	1488809984	28242	2141892	2036515	1488572416	28407	2141892	2047279	1488052224	28571	2191321	2079016	1487560704	28736	2191321	2095579	1487441920	28899	2199518	2109162	1487228928	29063	2240571	2134585	1485385728	29228	2240571	2151156	1484554240	29392	2284041	2183992	1482547200	29556	2290086	2200965	1482530816	29721	2290086	2211190	1480622080	29885	2339399	2231149	1480552448	30050	2339399	2243311	1475915776	30214	2361422	2260516	1473847296	30378	2388532	2283524	1473761280	30543	2389196	2295350	1473458176	30707	2438315	2330069	1471967232	30871	2438315	2349210	1468637184	31036	2448307	2362751	1468547072	31200	2487341	2384693	1466458112	31365	2487341	2395180	1466429440	31528	2531961	2419291	1465860096	31692	2536644	2438247	1463021568	31857	2536644	2452810	1462902784	32021	2585663	2485828	1461489664	32187	2585981	2497489	1461424128	32350	2609294	2510401	1461366784	32514	2635614	2526080	1461325824	32679	2635614	2535687	1458708480	32843	2684800	2558928	1452720128	33007	2684946	2571796	1450876928	33172	2690756	2586976	1446219776	33336	2734108	2626010	1446088704	33501	2734108	2640994	1445195776	33665	2777601	2670477	1397284864	34051	2783311	2763622
5	hash_map	stamp	N3emr8stamp_itE		160	8000	416622684.229271	1397284864	34190	2783311	2763622	1392234496	34353	2840069	2766754	1385746432	34518	2888585	2776207	1385672704	34682	2888585	2787118	1382158336	34847	2924312	2803694	1380642816	35011	2937909	2822892	1374040064	35176	2937909	2835589	1373491200	35340	2987113	2860869	1360982016	35506	2987113	2877720	1356390400	35670	3033871	2900721	1351032832	35834	3036093	2927408	1350983680	35999	3036093	2942027	1351475200	36163	3085193	2968572	1351417856	36328	3085193	2985296	1343160320	36492	3117769	3007187	1343090688	36655	3134461	3028885	1342881792	36820	3134461	3040241	1342095360	36984	3184032	3074700	1339314176	37149	3184032	3092279	1335074816	37314	3196860	3106829	1330049024	37478	3233293	3126958	1327222784	37643	3233293	3149126	1320845312	37806	3272520	3170179	1320767488	37970	3282356	3190574	1314115584	38135	3283126	3201889	1313406976	38299	3332462	3229924	1311698944	38464	3333082	3251180	1304911872	38628	3350808	3268131	1304813568	38792	3382190	3286179	1304666112	38957	3382190	3296353	1304584192	39121	3431368	3318634	1304526848	39285	3431368	3330783	1302581248	39449	3431368	3346341	1298579456	39614	3480859	3382709	1290551296	39779	3480859	3396197	1290113024	39943	3514227	3418263	1289965568	40107	3530235	3446009	1287872512	40271	3530737	3459284	1286971392	40435	3579232	3484963	1281982464	40600	3579232	3494126	1281888256	40764	3592061	3507433	1275269120	40929	3628212	3527551	1273131008	41094	3628212	3544213	1273004032	41258	3674261	3565940	1272107008	41422	3677465	3584545	1269043200	41587	3677465	3594457	1268994048	41751	3726644	3617606	1264181248	41916	3726644	3631611	1264066560	42080	3761158	3649680	1156317184	42484	3775744	3756057
1	hash_map	stamp	N3emr8stamp_itE		160	8000	2021212691.047917	7651328	137	1	0	7651328	301	8899	2770	22560768	464	14120	4493	50249728	627	19474	6293	51601408	790	25270	8235	86474752	954	30479	9950	93503488	1117	35843	11746	95936512	1280	41295	13558	135135232	1443	46602	15336	136757248	1607	51766	17057	138919936	1770	56953	18794	178659328	1933	62269	20564	180011008	2096	67927	22448	185147392	2260	73128	24193	222183424	2423	78135	25840	223264768	2586	83538	27645	229752832	2749	89155	29510	261922816	2913	93149	30938	266518528	3076	98453	32828	269492224	3239	103746	34701	304365568	3402	109304	36648	309501952	3566	114629	38543	313556992	3729	120337	40584	350052352	3892	125917	42634	352485376	4056	131703	44688	361406464	4219	138136	46999	395198464	4382	143450	48853	395468800	4545	148531	50711	401416192	4709	152532	51658	435748864	4872	156861	52849	438452224	5035	162607	54599	446291968	5198	167880	56368	480624640	5362	172869	57980	481435648	5525	178259	59894	481435648	5688	183895	65204	490086400	5851	188932	67051	523878400	6015	193858	68797	524419072	6178	199156	70712	531447808	6341	204489	72634	566321152	6504	209627	74415	567402496	6667	214927	76305	576053248	6831	220673	78300	609845248	6994	226181	80263	610656256	7157	231968	82291	621740032	7320	236640	83919	652288000	7484	241202	84988	653639680	7647	246021	86214	667426816	7810	250875	87531	695001088	7974	255459	88776	746397696	8442	270130	250131
2	hash_map	stamp	N3emr8stamp_itE		160	8000	987618315.717760	746536960	8577	270130	250131	750510080	8741	312863	252944	751587328	8917	358898	262307	752660480	9082	405360	271624	752660480	9247	414870	283728	754794496	9411	472257	291339	761200640	9574	477197	292555	768131072	9737	482284	294071	797999104	9900	488050	295993	806109184	10064	494236	298172	825032704	10227	499989	300171	841793536	10390	505270	302018	850173952	10553	510830	303910	868827136	10717	516203	306050	882884608	10880	519767	307318	889102336	11043	524441	308727	898564096	11206	529247	310291	925327360	11370	534379	311850	931545088	11533	540224	314326	942088192	11696	545955	316654	967770112	11860	552153	319096	975609856	12023	557731	321183	991019008	12186	563317	323280	1011294208	12349	569635	325669	1019674624	12513	574507	327820	1031028736	12677	579353	329511	1052925952	12840	585774	332013	1061847040	13003	592189	334653	1084555264	13167	598522	337253	1098612736	13330	605193	339965	1109155840	13493	611861	342636	1136189440	13656	617827	344906	1143218176	13820	624043	347382	1159438336	13983	630192	349896	1167818752	14146	633019	351559	1181876224	14309	638175	353630	1188634624	14473	643961	355966	1205936128	14636	649311	358221	1223507968	14799	655014	360563	1231077376	14962	660890	363018	1251622912	15125	666937	365445	1266491392	15289	672984	367798	1273790464	15452	678714	370041	1301094400	15615	684882	372551	1307852800	15778	688885	374142	1316233216	15942	694697	376414	1335427072	16105	700484	378919	1349214208	16268	706232	381688	1356513280	16431	711305	383730	1424437248	17345	739437	719458
3	hash_map	stamp	N3emr8stamp_itE		160	8000	385274795.153467	1424420864	17501	739437	719458	1421180928	17665	809907	727048	1435742208	17829	890563	740644	1435742208	17993	890870	759726	1440874496	18158	936489	784101	1441456128	18323	939778	810510	1441415168	18488	951842	830771	1443852288	18651	988977	851110	1443852288	18817	988977	865601	1446825984	18981	1038371	901289	1446817792	19145	1038371	915699	1446809600	19310	1058200	942884	1446793216	19474	1087612	974083	1446645760	19639	1087612	993564	1444229120	19803	1137049	1028823	1444220928	19968	1137049	1046202	1442349056	20133	1159387	1065030	1440124928	20296	1187441	1087673	1438208000	20461	1187441	1106150	1434525696	20626	1236748	1138955	1434185728	20790	1236756	1151826	1432317952	20955	1240600	1162021	1431035904	21119	1285767	1184254	1430990848	21284	1285767	1198039	1431212032	21448	1325042	1218905	1431334912	21612	1334962	1240213	1425362944	21778	1335624	1255435	1420025856	21942	1383687	1284544	1411883008	22108	1383687	1299179	1410994176	22272	1419435	1322037	1406861312	22436	1433354	1348783	1404956672	22601	1433360	1361217	1401241600	22766	1482299	1379127	1399566336	22931	1482299	1387755	1399541760	23095	1503184	1399106	1397579776	23259	1531399	1421128	1397391360	23424	1531399	1437495	1387048960	23589	1580317	1464095	1383374848	23754	1580317	1486027	1380057088	23918	1600407	1512916	1376292864	24082	1629645	1537136	1372442624	24247	1629645	1554809	1359273984	24412	1678771	1585691	1354870784	24576	1679183	1596463	1353314304	24741	1702931	1615563	1348620288	24905	1728289	1637848	1348325376	25071	1728779	1649887	1335742464	25235	1777227	1671554	1332920320	25399	1777227	1686438	1241370624	25584	1777227	1757540
4	hash_map	stamp	N3emr8stamp_itE		160	8000	397435355.327878	1241370624	25717	1777227	1757540	1223729152	25880	1870601	1763563	1222553600	26044	1880052	1766837	1224101888	26210	1927972	1792277	1224163328	26375	1935081	1809874	1215782912	26539	1976995	1843689	1204891648	26704	1977567	1863788	1188880384	26868	2026821	1902685	1176797184	27032	2026821	1918052	1175011328	27197	2049878	1941861	1174790144	27361	2076148	1973724	1174675456	27527	2076964	1986679	1174159360	27691	2125993	2008147	1174089728	27855	2125993	2023800	1170595840	28020	2134266	2037614	1167986688	28184	2175132	2071248	1160433664	28349	2175132	2084958	1159536640	28513	2224380	2107738	1158946816	28678	2224380	2121670	1156354048	28843	2224380	2131964	1157136384	29007	2273677	2150361	1157005312	29173	2273677	2164951	1152868352	29337	2309516	2189750	1153003520	29502	2322705	2210870	1150668800	29667	2322705	2226989	1142181888	29831	2371788	2251048	1141903360	29996	2371788	2268962	1138999296	30161	2395106	2295413	1138765824	30325	2421045	2320438	1138724864	30490	2421045	2332000	1138401280	30654	2470022	2355040	1133273088	30818	2470022	2373037	1127243776	30984	2472239	2390524	1127129088	31147	2519123	2412863	1125167104	31313	2519123	2427945	1122693120	31477	2557362	2451323	1119715328	31641	2568185	2470222	1117536256	31806	2568185	2482654	1115983872	31971	2617058	2514219	1114578944	32136	2617540	2525649	1114251264	32300	2639674	2543620	1108398080	32464	2666465	2565752	1107996672	32629	2666465	2580414	1105973248	32793	2715618	2606349	1105813504	32958	2716136	2627286	1104322560	33123	2723534	2643888	1104326656	33286	2765297	2676161	1104187392	33452	2765927	2686457	1104424960	33616	2806570	2701639	1045393408	34016	2814968	2795283
5	hash_map	stamp	N3emr8stamp_itE		160	8000	407705274.730523	1045393408	34149	2814968	2795283	1032425472	34313	2875083	2798316	1040965632	34478	2922811	2811625	1040920576	34643	2922811	2820179	1041186816	34808	2972036	2848167	1040883712	34972	2972036	2863921	1040678912	35137	2995405	2892494	1036972032	35301	3021116	2924270	1034182656	35466	3021220	2938728	1033785344	35630	3070033	2963258	1026740224	35795	3070663	2985327	1021526016	35959	3092358	3004309	1021427712	36123	3119681	3029353	1021382656	36288	3119681	3041167	1019576320	36453	3168824	3059344	1019195392	36617	3168824	3073292	1019117568	36781	3176782	3087779	1019031552	36945	3218105	3113625	1015824384	37111	3218105	3134119	1015709696	37275	3263816	3155006	1015631872	37439	3267351	3173094	1015508992	37604	3267351	3181286	1016520704	37769	3316525	3198005	1016422400	37934	3316525	3214872	1016242176	38098	3353489	3244664	1015889920	38263	3365557	3263287	1015808000	38428	3365557	3276404	1014599680	38593	3414974	3303524	1014509568	38757	3414974	3321076	1014067200	38921	3446887	3342095	1015042048	39086	3464361	3363906	1014910976	39251	3464361	3377451	1015336960	39415	3513263	3396643	1015132160	39580	3513263	3416355	1011367936	39744	3530549	3437498	1011294208	39908	3562036	3457671	1011224576	40073	3562036	3470510	1011650560	40237	3611159	3487886	1011732480	40402	3611159	3504727	1011576832	40567	3618545	3521315	1008246784	40731	3660496	3550977	1007943680	40896	3660496	3566221	1007812608	41060	3706325	3595046	1007038464	41224	3710055	3612703	1006895104	41389	3710055	3625193	1005772800	41554	3759517	3657723	1005682688	41719	3759517	3670361	1005502464	41883	3790584	3684983	1005981696	42047	3808545	3704537	980541440	42271	3808545	3788858
1	hash_map	stamp	N3emr8stamp_itE		160	8000	2044655098.146667	7581696	187	1	0	9445376	350	9618	3041	48582656	513	14905	4832	50180096	676	20008	6531	51261440	840	24957	8198	77754368	1003	29981	9920	93433856	1166	35099	11610	93704192	1329	40193	13306	108843008	1493	45019	14919	136687616	1656	50418	16721	138579968	1819	56284	18691	175886336	1982	61831	20522	179941376	2145	66802	22187	181022720	2309	71515	23781	198053888	2472	76080	25292	223195136	2635	81494	27117	223735808	2799	86296	28721	229683200	2962	90387	30046	266448896	3125	95162	31607	266448896	3288	100050	33207	271314944	3452	105218	34897	309702656	3615	110569	36674	309702656	3778	116200	38521	318083072	3941	121564	40297	352956416	4105	126862	42103	352956416	4268	131884	43751	359985152	4431	136815	45403	396210176	4594	142126	47156	396210176	4758	147594	48983	402157568	4921	151484	50052	438923264	5084	156159	51452	439193600	5247	161249	53008	448114688	5411	166753	54536	482447360	5574	171914	56017	483528704	5737	177328	57691	498126848	5900	182393	59333	525430784	6064	188331	61435	528134144	6227	194419	63600	562466816	6390	200590	65773	568414208	6553	206531	67927	573550592	6717	212150	69872	610316288	6880	218024	71963	611397632	7043	223634	73962	626266112	7206	230023	76226	654381056	7370	236040	78357	656543744	7533	239956	78914	671952896	7696	244004	79675	697364480	7860	248412	80541	699797504	8023	252891	81438	703987712	9328	292766	272765
